V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
1.282179266,0.366098995,0.449667568,0.708724844,-0.117525875,-0.643334094,0.011304641,-0.291086678,1.2709641,-0.457456612,0.390115458,-1.977973532,2.652287799,1.524912079,0.26512292,0.39140084,0.093702177,-0.1793428,-0.141271987,-0.063808056,-0.428463365,-0.97710286,0.071750037,-0.163848178,0.278237268,0.083930151,-0.054095783,0.010365076,10.43
-1.886250778,2.711860921,-1.241407865,-0.013581124,1.048542728,0.525902881,0.698729287,0.03261017,2.895297096,3.294243599,0.83024662,-3.183007868,0.1934381,1.457247762,-0.047182485,-0.403395022,-0.113983673,0.771107929,0.469699208,1.32198412,-0.408111367,0.009118343,-0.067437884,-1.841229379,-0.172847664,-0.313343572,1.293611516,0.571270956,1.79
1.044682093,-0.022567939,0.378690544,0.431091687,0.500305135,1.580944522,-0.562182615,0.558807724,1.279602668,-0.421295488,2.863531024,-1.905157099,0.498113024,2.242263364,0.85775511,-0.63546411,1.220340763,-1.442371184,-1.45229215,-0.32588675,-0.270342243,-0.498064108,0.23446625,-1.43503584,-0.154380056,0.190777791,0.001311419,-0.017415183,7.68
-1.36369873,0.133793458,-0.428835208,0.680824041,2.881821889,3.388252038,-0.754168619,1.36978404,0.744377418,-0.573781071,0.168617699,-2.398926234,1.533555077,1.94557523,-0.576043394,-0.501618243,0.77262809,0.563077949,1.228740925,0.454817927,-0.127601137,-0.440414536,-0.118872481,0.959565825,0.137289523,-0.284393167,0.275152221,-0.019020022,27.42
-0.719243336,1.498657588,1.25051703,1.517666576,0.000585898,0.064387518,0.182354369,0.425515446,0.74263801,-0.707518618,0.26799234,-1.906584971,2.075606146,1.659241629,-0.619124764,-1.154677296,1.501033695,-0.438113441,0.514202294,-0.008620145,-0.143660482,0.118600149,-0.114323844,0.052392946,-0.075273438,-0.261253989,0.284544439,0.136189637,1
-0.516857259,-0.440627408,2.990230948,-1.644845271,-1.485526655,0.054905711,-1.007879051,0.140302504,-0.880303034,0.463025288,1.908865001,-2.425305712,2.529937373,0.456371,-1.90185066,-0.54547502,1.312956959,0.858886668,0.1775252,-0.206005022,-0.258931239,-0.016325537,-0.173635972,0.477412541,0.109288174,-0.232674752,0.087813993,0.068428944,13.5
-1.489202929,0.481749703,1.939572381,-1.755315193,-0.811972547,0.085316026,-0.647671278,0.301401978,0.402857239,0.279875838,2.317698639,-2.519525419,1.897941601,0.973194353,-0.687270556,1.497767496,0.59376549,-0.4907147,-0.601412564,0.003120936,0.386117269,1.247248859,-0.31742344,-0.005386449,-0.054822318,-0.288269427,-0.48562349,-0.123932079,19.99
1.309218078,0.173160577,0.35472812,0.051497083,-0.306266612,-0.878684911,-0.053369913,-0.343147788,1.434792289,-0.589279965,0.548737931,-1.975640616,2.632235452,1.486696239,0.335705149,0.294159337,0.25103407,-0.206582677,-0.005330216,-0.028154583,-0.268789578,-0.489105255,-0.004948407,0.060125625,0.289946788,0.940002579,-0.107480794,-0.002886313,12.3
-1.253831773,1.888150324,0.276655783,0.112795917,0.015292831,-0.61582893,-0.103666677,0.696658167,0.628497471,-1.045150761,-0.077826056,-1.87662315,3.246281457,1.2793073,0.027482467,0.766540831,0.696771372,0.315880677,-0.024605637,0.075025157,-0.403745163,-0.983554461,-0.0440692,-0.548333658,0.058182504,0.090797197,0.101223209,-0.008726915,1.98
-1.289698983,-0.95954815,0.951773443,-3.43741137,-0.865270537,-0.90185909,-0.314266187,0.318759473,1.38322422,-2.038790092,1.624170102,-0.812398643,2.788382877,1.502851714,-0.942473514,-1.998032614,0.541558662,2.347630712,-0.129986384,-0.164999295,-0.233020062,-0.316659165,0.048693149,-0.049048862,0.492297474,-0.939264344,-0.08401669,-0.156183624,130.07
1.180951365,0.307429239,0.432940175,0.802033775,-0.318402032,-0.709921506,-0.132367462,-0.102046837,1.161823688,-0.472294497,2.458557609,-1.955805626,1.08460644,1.487039957,-0.264659058,0.681728128,0.515864155,0.560082049,-0.112178997,-0.120643284,-0.383604466,-0.97113761,0.120704474,0.209934251,0.13285176,0.03892614,-0.061644105,0.015870429,19.99
-1.346942273,-0.198846529,2.570935417,-0.651882933,-0.160020628,1.809261632,0.339692516,0.553286324,1.57071547,-1.951708324,1.335791628,-1.368324366,2.238296316,0.727587611,-0.596224239,-1.394208928,1.948433996,-2.346620424,-1.885143983,0.22214317,-0.069428978,0.054123998,0.379468249,-0.618573092,-0.135838423,0.929584535,-0.030397074,0.055164223,181.37
0.51763554,-2.097534264,0.40250665,-0.109042636,-1.304116318,0.915655373,-0.629250233,0.013077761,0.976986779,-0.01431174,0.746981382,-1.367423585,3.15860471,0.741166606,-1.912613894,-1.070869827,0.39059151,1.816223471,0.014845459,0.472286098,-0.494359433,-1.419906341,-0.379042501,-0.820997322,0.007516301,0.878785845,-0.112961401,0.069613056,444.41
1.17060538,0.244658987,-0.483872222,1.556334265,2.146020656,3.965380202,-0.770657378,0.882060264,0.631048948,0.340539197,0.598534469,-2.755531498,1.734224213,1.687891557,0.110949576,1.173474771,-0.482400591,0.640413954,-0.95818081,-0.00080981,-0.167349897,-0.473605276,-0.044776833,0.927166798,0.5030684,-0.040473445,-0.02133455,0.021682893,33.41
1.080619746,-1.078768918,1.267127988,-0.261569774,-1.731188347,-0.216816392,-1.207976042,0.047177827,0.947122502,0.261317727,2.218054927,-2.371154641,1.476927302,1.015607517,-1.047431084,1.319950829,0.888937545,-0.264266121,0.433758821,0.249384052,0.28846079,0.842950583,-0.176767991,0.52439237,0.323701253,-0.126163007,-0.003981472,0.030396119,125
-0.714726479,1.244882124,1.598399618,0.012124353,-0.013636068,-0.506216189,0.579544231,-0.015173241,0.778852525,-0.225011236,2.313971427,-1.727016842,1.847035099,1.651388104,-0.598448265,0.340681987,0.061467208,0.372497458,0.067177689,0.217388305,-0.353975178,-0.671019491,0.004026611,0.252616793,-0.182196135,0.019335644,0.346561363,0.168397513,22.48
0.413554698,0.988423501,0.751518738,0.324938364,0.338306201,-0.262637135,0.043570697,-1.082233434,0.887427375,-0.949450216,0.379671529,-1.747109855,3.522753163,0.818928403,0.164601694,0.655126575,0.372073412,0.06560255,-0.212287926,-0.11030355,0.259840078,-1.435190642,-0.127186442,-0.534679578,0.975867494,0.182182036,0.010563406,0.100050674,0.89
-1.681952322,2.006504651,0.798515334,1.576376807,-0.887483549,-0.241270189,-0.533789395,1.169184228,0.104367893,-0.976248586,1.629254286,-1.03619727,1.93763621,2.46387723,-1.58950366,-0.490066157,1.404574209,0.527633349,1.145178944,-0.343567806,0.037645428,0.046802196,-0.095021507,0.49878045,0.170031905,-0.309487452,-0.535923613,-0.103254827,8.38
-0.694914137,0.357492861,1.994745305,2.757403422,1.500583165,-0.32893176,0.179749642,-0.418915657,0.488553536,0.856740874,0.68167854,-3.092818114,1.306388528,1.372275862,0.456120863,-0.180469326,0.498308557,-0.380409267,-0.357491232,-0.117965718,-0.3487577,-0.387189273,-0.000921124,-0.013686857,-1.27005793,-0.353262588,-0.138022186,-0.294633427,3.09
-1.564290547,0.262619385,2.440965676,3.126529656,0.662076678,0.545314407,0.077812931,-0.168831209,0.060377606,1.003382677,2.729077474,-1.862844095,2.555578864,1.21994314,0.3495803,-0.065665448,0.486889591,0.573028563,0.370020429,-0.360571606,-0.004836984,0.999926433,0.517384817,0.207972233,-0.243298408,0.249359101,-0.201576127,-0.141842988,20.48
-0.188349586,0.536509004,-0.13583693,-2.155213761,2.534991662,3.100722367,0.055190647,0.755600588,0.991695639,-1.142836277,0.691572522,-2.734437148,1.525915361,1.649170489,-0.165467959,0.798883213,-0.397791349,0.283768216,-0.509895106,-0.067622646,-0.230805828,-0.62521348,-0.105528663,0.984058894,-0.141538779,0.72571891,-0.08073578,0.011973912,0.77
1.159078348,-0.244249739,-0.52758707,0.654325406,1.834024231,4.130285853,-0.938544035,0.945692534,2.026472626,-0.535581649,0.097640446,-2.107512126,1.386742263,1.166193936,-1.499486989,-0.225183883,0.395319147,0.287202894,0.262067635,-0.0237834,-0.297530839,-0.495050096,-0.152002619,0.966858024,0.810914012,-0.314128428,0.026137012,0.018309393,40
1.016916968,-0.232035071,1.025814955,0.64268706,-1.051924466,-0.941691456,-0.184948981,-0.314760056,1.668168268,-0.700403656,1.142239463,-1.259210914,3.008860872,1.068463705,-0.446950989,-0.106204056,0.714584907,-0.496389065,-0.326241329,0.165574101,-0.108012362,-0.096745326,-0.026054153,0.977872287,0.180027046,0.92680693,-0.094153993,0.028408299,110
-1.481554898,0.510891065,2.420264206,-2.679108349,-0.69888152,-0.254294852,0.465222902,-0.174532034,2.951447967,-1.43071194,1.126123221,-1.566814762,2.954371403,0.493111923,0.994288262,-0.098732241,0.021100303,0.238206595,-1.142658003,0.305170165,-0.020869436,0.870761209,-0.356607254,0.112736056,0.497918604,-0.025026115,0.421204209,0.01982376,98.71
-1.830018498,1.510566533,1.628343671,0.978656741,0.098531184,-0.604408516,0.686007727,-1.85395404,1.756864332,1.003938275,0.995195192,-2.737958809,1.418480102,0.997861305,0.564345466,-0.557580513,0.405360475,0.140775664,0.191749169,-0.542125628,0.653698471,-0.128607737,0.045479511,0.628291462,-0.43365487,-0.639218602,-1.442353733,-0.227161304,25
-0.750800382,1.563125371,2.063432427,2.716429192,0.435626553,0.653888292,0.444918211,0.009699689,0.054603058,1.250554339,2.435331357,-2.48908645,1.196604663,1.696596847,0.205416566,-0.196216232,0.641499758,0.220215329,0.569581461,0.323138553,-0.349819479,-0.461343403,0.07991588,-0.104041803,-0.521832854,-0.097323892,0.189157827,0.00571485,2.71
-2.070312499,-6.635808302,-1.27079179,-0.283629898,-3.373696139,-0.05775566,1.311313436,-0.503258293,1.945325791,-1.489183034,1.787026646,-1.544583767,0.999426046,1.791706764,-1.151378979,-2.326498092,1.33086071,2.262701854,-0.142118784,2.973539698,0.617013178,-1.180859474,-1.625893103,0.589204138,-0.094614447,-0.17949371,-0.306830341,0.307437388,1769.69
-0.883500627,1.49127045,1.375800767,0.949456161,0.454083106,-0.74786158,0.831740441,-0.655080469,1.130371322,0.374986051,0.704296267,-2.275096858,2.467727658,1.192993094,0.269512356,-0.543340444,0.356235266,0.199995551,0.220555725,0.076475011,-0.015802309,0.384422078,-0.239408887,0.359834001,-0.285818393,-0.450496897,-0.436824915,0.018137711,2.08
-1.300604583,0.598826086,1.898763705,-2.033316891,-0.115775,-0.510450707,0.553745416,-0.343874607,2.121498863,-1.047317556,2.856353297,-1.978023726,0.50323783,1.664723847,0.572243133,-0.753768138,0.63563087,0.098143302,0.755427611,-0.202394864,-0.307433929,-0.640531749,0.000299698,0.133055487,-0.0756318,-0.353636202,-0.828637702,-0.099949931,15.69
-1.171080498,1.460284796,1.588859315,0.149545218,-0.242040449,-0.600161208,0.768659078,-0.155164873,1.156087882,-0.051705514,1.471297367,-1.789378006,2.519243631,1.260560455,0.276099131,-0.347010896,0.71940959,-0.857621749,-0.803594709,0.229531782,-0.381009893,-0.525620508,0.161713288,0.548249763,-0.216387894,0.028157262,0.381575646,0.237024634,49.99
-1.287907364,1.867758074,2.89378343,2.746577435,-0.479992314,0.941415576,-0.400340269,0.356862159,0.835514608,1.211906226,0.771438015,-2.510041501,2.755849946,0.838744643,1.364017282,0.120725781,0.666395877,0.503592256,-0.255769234,0.681167504,0.041612807,0.786049936,-0.21999336,0.052396799,0.098050018,0.414711304,0.691664456,0.338954472,0
-1.843135987,2.304023671,2.420550647,2.728576371,-0.869914839,0.89038605,-0.73969269,0.791487788,0.854972681,1.291675158,0.646895525,-2.343148048,2.817924807,1.082705945,1.339492813,0.223423227,0.824734415,0.52629462,-0.290597666,0.696469174,0.052259426,0.756316368,-0.13751111,0.046935511,0.177735989,0.4223862,0.674660339,0.334472897,4.87
-0.491006084,1.060389715,1.67253132,1.066874491,0.127754722,-0.127493033,0.749652018,-0.116057563,0.991547126,-0.846204747,0.63532019,-1.949577189,1.832320826,1.277698827,-1.103453524,-0.958501622,1.090701727,-0.705159398,-0.552847652,-0.186892666,-0.142860682,0.024332328,-0.1073355,0.364266306,0.17404046,-0.424113028,-0.077612671,0.006568664,32.86
1.199245072,0.064798793,-0.205924292,1.104908903,0.703559574,1.163144643,-0.20905137,0.220044493,1.602661483,-0.301974236,0.371471325,-2.458328133,0.602641929,1.823344201,-1.278616941,0.004306213,0.181904824,0.497961086,0.370062949,-0.189597065,-0.3126399,-0.55367214,-0.284039947,-1.780497475,0.793665563,-0.260457881,-0.004872909,-0.016305705,32.51
-3.573092654,2.47944402,0.358356068,-0.888823767,-1.486608909,-0.681935899,-0.394603717,0.8535883,3.030602144,1.173303606,0.10439367,-1.469981677,2.696267122,0.685275723,-1.257086184,0.176199793,0.639136339,-0.163089088,-0.869458657,0.859652673,-0.295536138,0.190967335,-0.127648949,0.433499094,0.349885476,0.990841586,0.948827395,0.760082402,41.58
1.328799928,-0.647079575,-0.504546995,-1.558071969,-0.203398276,-0.259578091,-0.179923286,-0.308819655,1.033241252,-0.460600773,1.199981018,-1.080851235,3.183246979,1.484366831,-0.954937195,-2.1706434,0.392750687,2.053119103,0.559090663,-0.316210998,-0.497902202,-0.587049005,-0.336542547,-0.864265593,0.968195248,-0.543732326,0.024842376,0.003110033,75
-1.332337106,1.573089977,0.256404918,-0.273209672,-0.327796086,-0.542288908,-0.096049208,0.971517372,0.961667275,-0.81298872,1.685641075,-2.031633753,-0.037276032,2.558317381,-1.799644998,-0.084608766,0.935219931,-0.047867502,-0.871898557,-0.31439674,0.013000942,0.251468869,0.063545041,0.163505496,-0.478018408,0.268532233,0.186280258,0.147554837,0.01
-0.401441625,1.20155166,2.453827587,3.238587632,-0.256914837,0.426676499,-0.02105254,0.11057211,0.545337135,0.341642046,0.029303201,-2.515488453,2.201632765,0.996772615,-0.516764162,-0.359353969,0.966102076,0.451860117,0.679516768,0.279523868,0.004005966,0.591569696,-0.144409049,0.384364822,-0.286725078,0.305414386,0.407878752,0.217462114,15.98
-1.508527179,-0.259735536,0.846947915,-3.617696507,1.924706839,3.163093578,-0.688311376,1.032382741,2.709835748,-1.755726763,0.79470968,-2.379329054,1.710451114,1.14577645,1.028609775,0.658689919,-0.565288971,1.346116276,-0.360237497,0.278958563,-0.002764184,0.34968135,-0.120606906,0.985474752,0.724719084,-0.006615243,0.407721341,0.205142513,45.39
-0.051220302,0.514941195,0.994425215,-1.049501873,-0.118546679,-1.195434766,0.60509907,-0.4440789,-0.513578414,-0.142134669,0.653693478,-3.143640615,2.241902712,1.325286292,-0.586238572,0.586392562,1.118687458,-1.222689111,0.568517586,0.137878117,0.124679427,0.510733918,-0.24858046,0.379258056,0.36342298,-0.165317265,-0.031950373,0.00226022,25
0.074402239,-2.54974442,-0.550849338,0.254976979,-1.356892182,-0.32069951,0.45026,-0.375721326,0.498417458,-0.08415498,0.332993693,-2.760015847,1.266357698,1.758301505,-0.376413544,-2.001738256,1.380338016,0.632633098,-1.234026022,0.745262737,-0.174537795,-1.162159176,-0.544746497,0.089882892,0.071343515,1.013446272,-0.209376502,0.103231594,674.98
