V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
-0.520843645,2.686140888,-2.84399793,0.846196882,1.543821499,-0.825794179,1.027749156,-0.227676381,0.855784684,1.231392768,1.506620523,-0.316751611,0.217079325,-4.195604567,0.589893637,1.161519815,1.870162333,2.279786081,0.21169572,1.054387074,-0.469375414,-0.344721474,-0.087747525,-1.395150614,-0.045787954,-0.390859791,0.267580035,-0.379465356,2.4
-1.264995727,1.387729897,0.271540097,-1.206331897,0.452821266,0.319671734,0.223875989,0.664360812,0.097768768,-0.09212248,-0.700204801,0.32424647,-0.026295101,0.193178606,-0.863327671,0.778909881,-1.009348119,0.500283628,0.65420516,0.217624169,-0.274393332,-0.653878592,-0.242114898,-1.380904619,0.102842518,0.39408455,0.380198394,0.211275873,1
-1.411553395,0.848733853,0.961790109,0.93020528,0.251702162,-0.955829903,0.670258642,-0.319651514,-0.043730342,0.605843732,-0.538682699,-0.411872927,-0.477543633,0.198669477,1.178464043,-0.314958083,-0.223297504,0.115376627,0.492325378,-0.335262989,0.054872554,0.499230363,0.202989059,0.390045741,-0.159720204,-0.352946072,-0.159647427,0.26960976,6.99
0.903757247,-0.569438454,0.294077907,0.982868149,-0.225429437,0.970614588,-0.4127789,0.354319278,0.558830859,-0.020216827,0.105947802,0.19594896,-0.94527086,0.287746952,0.222309571,0.332214819,-0.610883153,0.622853632,-0.062121489,0.092742608,0.20159748,0.392895144,-0.357417123,-1.020355062,0.587380164,-0.158177476,0.03028638,0.027227116,147.5
-1.967159079,2.764457801,1.083125275,-0.904854599,2.767054845,-0.366270852,4.648472273,-4.20884579,5.647693092,9.759894195,0.947911252,-1.521947401,0.246255194,-4.906448363,1.491842088,-2.307103845,-2.612198215,-0.734048557,0.220519939,3.81520139,-1.419581957,0.612481541,-0.611962764,-0.494140364,-0.15141906,-0.824974439,-0.785973541,-2.909294351,3.99
-0.749394662,1.227550728,1.190676289,1.01939797,0.308733767,0.544570931,0.432413973,0.281597226,-0.194176255,0.503715295,0.722724244,0.467260683,-0.70677811,0.190619997,-0.381109469,-0.939873397,0.275168644,-0.040498449,1.114895101,0.217856061,-0.027419404,0.258067571,-0.19987682,-0.301899369,-0.05817753,-0.227205112,0.39265473,0.248841836,0.79
-1.708542228,-0.422822359,1.427452618,3.068665271,2.093445045,-0.833450841,0.073657352,0.083760691,-2.183454889,0.871854515,0.945142087,0.337487301,0.459930941,0.709141881,0.346240642,-0.17302206,-0.17794152,0.510172425,1.372946049,0.812506981,0.270274587,0.115893827,0.087082745,0.028401544,0.561525267,0.351977076,-0.042700446,0.101102667,83.48
1.181015321,0.183850446,0.699030319,0.70027449,-0.595809755,-0.839532494,-0.038641865,-0.073294823,0.07847695,-0.095924561,0.398875215,0.37185292,-0.283930845,0.396056073,1.298014939,-0.122310021,0.076704147,-1.10560947,-0.674453675,-0.175241649,-0.200932812,-0.571251667,0.238454152,0.587858427,0.057450133,0.092995903,-0.014880459,0.019807983,0.89
-0.615353982,1.060231194,1.634771382,-0.112058548,-0.088853948,-0.674948983,0.642363924,0.003182258,-0.666788196,-0.048555502,1.5648846,0.936136875,0.351181504,0.227397814,0.094655958,0.305217804,-0.602935493,0.016788646,0.228788677,0.110035084,-0.142663907,-0.406350993,0.025096896,0.527034869,-0.240189351,0.028067181,0.13407959,0.107574308,7.17
-0.755693675,0.890058551,2.297005752,0.669006508,-0.57849612,-0.047669762,0.111612429,0.048000051,0.481642497,-0.32765973,-0.911650253,0.22187018,0.086797293,-0.597089929,-0.027311672,-0.06869791,-0.257750838,0.071869795,-0.035265528,-0.129670964,0.065500521,0.227280934,-0.139697239,0.373683395,-0.078818634,-0.488131218,-0.280432317,0.076675057,9.99
-0.734520298,1.273856095,2.31858285,2.788345563,0.280339994,0.234791494,0.704149174,-0.216870709,-1.390057603,0.976210336,0.096500351,-0.327754311,0.285153413,-0.040738445,1.539298089,-0.588223362,0.297453609,-0.385794132,0.306821428,0.153178597,0.186014763,0.703157875,-0.275216208,0.44340086,0.137218535,0.353190004,-0.334181142,-0.114604069,15.94
-2.142517105,1.557979274,0.699663094,-0.633169564,-0.976375215,-0.766845748,-0.213306798,0.997478959,0.274337994,-0.129777643,0.510575225,0.38246981,-1.856149023,0.718877411,-1.272455557,0.186627388,0.098151306,0.004365931,0.084483445,-0.126248139,-0.114688239,-0.386159367,0.058499316,0.513784561,0.044382283,0.344797836,-0.01879166,0.130408126,5
-0.907342428,0.744462492,2.30193185,1.51758315,-0.726188223,1.089493017,0.496078463,0.165446552,1.140551702,0.155557952,-1.213440132,-0.075954255,-1.346027809,-0.919187408,-1.162030966,-1.676007738,1.088609599,-0.980302433,1.280067515,0.188409388,-0.480746606,-0.554517254,-0.074534747,0.059955212,-0.064549225,-0.400035091,0.30023043,-0.002793431,88.4
0.995016551,0.092334131,0.315056107,0.99793261,0.347800806,0.923907774,-0.117451992,0.333535312,-0.059521623,-0.186168798,0.874333828,0.777669683,0.139500235,0.452829601,1.999972543,-1.30865222,0.862347123,-2.092329471,-2.126359478,-0.231894751,0.294154771,1.030040584,-0.017303442,-0.59804329,0.408209068,-0.113450403,0.085635878,0.011887335,24.57
-1.684181298,0.892307921,1.874178107,1.583293914,-0.666764904,0.731921722,-0.261710011,0.634647763,1.213784549,0.310421548,-1.337608903,0.141142535,-1.272196089,-0.658110381,-1.16592529,-1.577401405,1.259433504,-0.978428554,1.257594673,0.140353976,-0.485314231,-0.626210816,-0.23819421,0.073438462,-0.040829192,-0.396062047,0.336889343,-0.091198519,32.79
-2.258101553,1.306718646,1.390339051,1.568776137,-1.087488666,0.699806083,-0.553314616,1.076075586,1.224964017,0.376854155,-1.463998859,0.301090241,-1.207377104,-0.41596064,-1.191394457,-1.472485555,1.414931272,-0.947143933,1.224985853,0.175870141,-0.471113779,-0.64193878,-0.02786386,0.060606104,0.069984667,-0.387541467,0.296021318,-0.09512561,18.78
1.249396996,-0.032685881,0.596010629,-0.054479717,-0.74809371,-1.002469749,-0.139463332,-0.207833318,0.292667166,-0.240516461,-0.112454849,0.576966622,0.796205328,0.001820867,1.181191831,0.377161956,-0.401065827,-0.496836812,0.01808605,0.013413554,-0.115559897,-0.328089475,0.073678129,0.467269012,0.133465175,0.900227595,-0.069766352,0.013983121,19.99
-1.607191795,1.388355065,-0.608560682,-1.824927637,1.987696203,3.560316724,-0.488540334,0.645383434,0.265339255,-0.215504598,-0.753913993,0.199618794,-0.288329105,0.121420097,-0.546504018,0.200415169,-0.403302904,-0.18148469,0.206465727,0.118115837,0.489407131,-0.967222382,-0.016906248,1.011501473,0.316638712,0.410541335,0.407710265,0.222758523,5
1.085366867,0.173939149,1.227277014,2.745296416,-0.710651372,0.041585829,-0.392013953,0.110978653,0.061673107,0.522803791,-1.060770279,-0.103639171,-0.407790189,-0.243910442,-0.378295873,0.468283719,-0.329418025,-0.083967981,-0.872000608,-0.134360865,0.079211404,0.328322891,-0.111146395,0.409736088,0.509491221,0.147829545,0.022121597,0.031890217,30.08
-0.415239109,0.210876694,1.445379361,-1.731612188,-0.522854711,0.060639054,0.510547564,-0.279544573,1.611792568,-1.093014171,-1.460327501,-0.205997303,-0.30133989,-0.566663934,1.090378823,-0.917487626,-0.046870305,0.568939839,2.091428009,0.07075539,0.069363064,0.643626816,-0.466386249,-0.486614944,0.096027127,0.222909544,-0.244060425,-0.138711826,69
-0.615776449,0.654355645,2.618793422,0.857433561,-0.487339681,0.593957251,-0.095191423,0.426785575,0.01160724,-0.384413057,0.320467523,-0.022814634,-1.299790716,0.015368091,-0.130310494,0.04813001,-0.240573843,0.958278346,1.103665161,-0.008094237,0.010439663,0.113631162,-0.313035474,-0.015388314,0.213877785,-0.268579102,0.117815332,0.07573447,9.99
-1.949461907,0.238055384,0.432910811,-0.837021555,-0.435780187,-0.246548576,-0.418520419,1.042413452,-0.113704795,-0.854402706,-0.185175428,0.544850784,-0.36385352,0.579834146,-0.785367409,0.998050383,-0.577634647,0.568945489,0.156361699,-0.032504257,0.125616562,-0.009213103,-0.211819283,-0.431631966,-0.308668335,0.845251876,-0.050592472,-0.087601666,65
1.173105379,-0.609925956,1.31715232,0.303934342,-1.324210715,0.288019989,-1.119637194,0.165511422,-0.774495108,0.86148243,0.904997064,1.126517511,1.736014522,-0.376667385,0.621707495,-0.50206481,-0.950015439,2.404810331,-1.159247864,-0.324024517,-0.039269036,0.351257859,-0.092927493,0.0167058,0.298717856,-0.258894555,0.098577621,0.044968645,50.95
-0.516114291,0.95058187,1.640451053,-0.148788771,0.066944139,-0.213866077,0.5407753,0.203686838,-0.677864983,-0.190739366,1.70740787,0.804401086,-0.082813813,0.374330906,0.381833529,0.042280658,-0.293130209,-0.374719009,-0.132686248,0.076303843,-0.133626299,-0.3281944,0.025558331,0.205321174,-0.322390431,0.070657113,0.277596347,0.109672653,5.35
1.317470316,-0.04071268,0.032014227,-0.374984858,-0.181072278,-0.370094008,-0.158119294,-0.025467919,0.080708866,-0.013207605,0.705436831,0.514784909,-0.0494645,0.424568233,0.518323102,0.702653691,-0.842502284,0.291956171,0.673933521,-0.049133613,-0.116096176,-0.35417469,-0.064965831,-0.442757442,0.314107948,0.995445808,-0.089683801,-0.015752641,0.77
1.253015053,-0.089388094,0.482482313,-0.252726595,-0.562793524,-0.505972438,-0.299949675,-0.0078635,0.133214746,-0.05065283,1.206311885,0.888803157,0.263156408,0.276165896,0.558477151,0.691394304,-0.742820291,0.164999971,0.438752014,-0.022182245,-0.098702989,-0.310881377,0.037513684,0.070546584,0.134669176,0.9061375,-0.074983981,-0.002749577,7.69
-0.651215401,0.732782459,1.601902978,-1.422405213,0.20569019,-0.724151805,0.898236276,-0.321313472,0.131648244,-0.434814493,-0.716415119,0.052802262,0.730395342,-0.457378459,0.513900161,0.625027866,-1.006193715,-0.298658613,-0.497223343,0.159190249,-0.140308879,-0.201385154,-0.153230781,-0.062704134,-0.286293937,0.706657989,-0.036722697,-0.044774181,22.3
-0.039222753,1.169976956,2.242884617,4.045602547,0.364060364,0.244090503,0.739069091,-0.412137031,-1.495388397,1.814505073,-0.466440502,-0.677657476,0.388912286,-0.350355943,1.007603838,0.345370932,-0.497609495,0.013083809,0.141926961,0.240023621,-0.060893602,0.076779543,0.031327019,0.342435321,-0.783977717,-0.057340201,-0.336966566,-0.313951725,25
-0.984261533,0.464804172,2.692443648,0.036305201,-0.757395004,-0.023967559,0.141568418,0.351890531,-0.063933599,-0.485324723,1.231068018,0.678586244,0.071020445,-0.170171031,0.296816863,1.091215173,-1.185417264,1.11703488,-1.181365563,0.228041132,0.353015853,0.903264428,-0.12282796,0.530623764,0.498351201,-0.350527025,0.235696297,0.056885238,83
-2.838274661,1.721593348,0.83502237,1.55971019,-1.704184022,0.790477448,-0.670899704,1.468944846,1.233735021,0.423158133,-1.579485816,0.451846823,-1.135241114,-0.180374862,-1.205218409,-1.343436505,1.56320572,-0.925684639,1.18910541,0.139237938,-0.483782405,-0.668142784,0.0440296,0.060449319,0.151310053,-0.378289774,0.314659656,-0.120304295,62.34
0.264001113,1.303469597,-0.14206042,1.35732819,0.1347379,0.095761876,-0.89524245,-2.59062368,-0.997668156,-1.116336474,2.29302969,1.272648599,0.332056954,-0.787704789,0.717029809,0.374058142,1.274212935,0.596774476,-0.461584264,0.65519718,-1.219661534,0.60481393,-0.001255094,0.101685922,0.70370749,-0.235896989,0.076524056,0.174771667,1
0.223213879,1.604913246,1.26563829,4.495603849,-0.020941956,1.356303253,-1.191070732,-2.555295628,-2.141756882,0.970506277,-1.174832473,-0.052925837,1.088982091,0.509126872,1.402733736,0.722320088,-0.242833726,0.236331017,0.776581825,0.902354428,-1.380685718,0.062975522,-0.011910163,-0.469817153,0.442797626,0.298741455,0.142051582,0.264394095,3.8
-1.416638553,1.533818372,1.10508601,-0.629983674,-0.38047327,-0.834480772,0.441288656,0.364436738,0.160868028,-0.379294079,-0.781112557,0.905374932,0.897253199,-0.268851728,-0.839365959,-0.18402517,-0.030829099,-0.777450964,-0.157772206,0.230120758,-0.207925197,-0.310354011,-0.107820388,0.451245783,0.176007808,0.384853737,0.377749929,0.224217094,5
-0.838013906,1.331535454,0.799969921,-0.639950804,0.811231403,0.662266917,0.52689809,0.284688158,-0.304034197,0.40764224,0.481884345,0.707689354,0.942150052,-0.010201794,0.441958318,0.419270323,-0.921790558,0.009661954,0.391767489,0.425148149,-0.288999476,-0.597214343,-0.159312363,-1.348106975,0.013672034,0.174395105,0.492521261,0.21442786,0.89
-1.086644429,1.394591198,1.542410035,-1.006739675,-0.1102768,-0.76920549,0.229691703,-2.795715125,-0.165795884,-0.37669318,0.010345537,0.579484464,0.718847849,-0.179702105,0.297712724,0.21986024,-0.410193528,-0.591968952,-0.669740334,-0.469431369,2.269803203,-0.683844085,0.223972668,0.737273908,-0.352904276,0.71045221,-0.037521198,-0.075889407,1
-0.323126268,0.377374513,1.716269682,0.90493199,-0.266827185,-0.228391362,0.113757109,0.076830905,-0.370507551,-0.108242011,1.169693012,1.096572304,0.317247855,-0.040697884,-0.422085532,-1.0224514,0.546489439,0.157291893,2.30186536,0.277812505,0.128439225,0.565971731,-0.054551822,0.637250487,-0.485146143,0.798171166,0.13139766,0.149122564,23
-1.361981356,1.186318306,-0.513394078,-1.797612907,2.046239359,3.397837947,-0.215105413,1.427060653,0.197879063,-0.286116152,-0.745264985,0.138001307,-0.265198584,0.094339618,-0.529306074,0.194751622,-0.466942699,-0.195458643,0.222343987,0.282483377,-0.274025528,-0.706508189,-0.130367311,1.026031922,0.297644625,0.404273997,0.372825354,0.214960954,5
1.009575551,0.072906289,1.714824794,2.422086205,-0.888163351,0.694156693,-0.957776291,0.491998628,-0.20672705,0.781327848,1.290357086,0.196416156,-0.868666466,0.212829685,0.743374812,1.197505174,-0.777036961,0.565001723,-1.563094789,-0.197242844,0.318212215,0.851501916,0.022475453,0.210402558,0.084578543,0.112326113,0.05135931,0.029774359,12.14
-0.889626708,0.814437157,0.058485375,-2.599279166,2.371953974,3.195149026,0.225667418,0.755582424,0.382619331,0.159133521,-0.129270355,-0.308841482,-0.111452968,-0.252814805,0.758059231,0.802138225,-1.293670306,0.04183783,-0.370248902,0.479797365,-0.248057191,-0.512433699,-0.129466359,1.028648627,-0.109176333,0.714811444,0.30708333,0.066757702,2.31
-1.063267403,0.891361814,2.34002443,-0.458660097,-0.928830492,-0.927555769,0.238078117,-0.124532393,-0.034687201,-0.082739137,0.259765335,0.069793453,0.25835841,-0.213869364,1.609008288,0.056413283,0.04465674,-0.336149119,0.674965056,0.197809637,-0.04553179,-0.141711177,-0.01883636,1.002330252,-0.258009109,1.316983445,-0.179204346,0.147737944,17.99
1.153677252,0.216433206,0.553172625,1.532029435,-0.504798183,-0.829963277,0.177455444,-0.181343512,0.263643141,-0.089910654,-0.458377606,0.576258374,-0.121157851,0.05183013,-0.372543342,-0.525682381,0.101663279,-0.637733233,-0.137654316,-0.133181494,-0.097674447,-0.115690372,-0.066009816,0.73448855,0.688098196,-0.364597446,0.021047272,0.02567666,24.61
-0.416340971,0.699388477,1.289600364,0.971633671,0.299727353,-0.958167321,0.589692872,-0.101581484,-0.517832738,-0.177243692,-0.671305205,-0.551589247,-0.798020036,0.524010276,1.112766293,-0.292884114,-0.135436024,0.224105135,0.437352968,0.035683312,0.177100951,0.42483828,-0.08269502,0.378312499,-0.270201697,-0.332614959,0.15528087,0.168676567,15.62
0.999722976,-0.395871896,1.003933438,0.798306372,-0.872986556,0.268430932,-0.598012464,0.27728614,0.582708565,-0.099962023,1.28636609,1.082471144,-0.409607116,-0.019944392,-0.351192426,-0.148987119,0.006815626,-0.151632499,-0.223838088,-0.047980659,0.181013407,0.617472314,-0.103908505,0.287282849,0.33233864,0.50540032,0.005988767,0.015752224,59.9
-0.703217465,0.873353473,0.706085051,-1.179730799,0.676429521,0.378083258,0.535745872,0.292761753,0.261062624,-0.144897182,-0.786082163,-0.508094903,-1.327676494,0.193194751,-0.702601881,0.738268343,-1.099363185,0.631532816,0.697756963,0.117718677,-0.302315953,-0.720028271,-0.278403422,-1.410507454,-0.0109715,0.391804152,0.393897004,0.210292296,5
-1.155912763,0.180535955,2.441582784,1.832878052,0.442080707,2.590979499,-0.182684294,0.889330548,0.369542533,-0.447402549,-0.912214763,0.461599358,-0.779121488,-0.924797467,-1.801081211,-1.283382042,1.193683785,-2.553687679,-2.314470789,-0.458309645,-0.07414568,0.272515958,0.073757007,-0.96025349,-0.72634863,-0.168511005,0.192802804,0.113872316,75.55
-1.265905119,1.297887255,0.245755088,-1.194281109,0.342144813,0.29016635,0.139738472,0.73481512,0.285544724,-0.05569846,-0.911693984,-0.335308063,-1.266435809,0.439981986,-0.727262974,0.837082362,-0.938481033,0.652433991,0.662578081,0.138167714,-0.288651942,-0.755443282,-0.227229547,-1.414858597,0.060881685,0.39824035,0.372091291,0.208612449,1
1.155660993,0.188130193,0.890634747,2.543258782,-0.278976315,0.51757884,-0.39984836,0.15041593,0.082732318,0.519637859,-1.768592132,-0.248728354,-0.015720859,-0.344341143,-0.345581863,0.700026167,-0.648121998,0.157537122,-0.55593105,-0.103805084,0.023486294,0.198198367,-0.213317014,-0.437589871,0.631550597,0.200267508,0.02382665,0.022770458,24.26
-4.285376014,-2.890813137,0.435886926,0.281825836,5.188960828,2.307280287,-4.431563067,-2.548052312,-0.618166258,1.928279746,-0.23587582,-0.138601701,0.532842745,-0.118672865,2.052302595,-1.017156109,-0.340197474,1.956951262,0.45688259,-3.179916353,1.951239352,-1.564689365,-1.910744327,1.191020981,0.172366468,0.001105728,1.485331709,-0.649897808,68
-1.355011087,1.206793568,-0.502928784,-1.857502709,2.084222221,3.328425537,-0.182589577,1.319010316,-0.00331878,-0.328449513,-0.603906808,0.060273999,-0.189157771,0.217078323,-0.087001168,0.394929291,-0.627936945,-0.126188912,0.137281121,0.13851316,-0.211382987,-0.772732175,-0.095294854,1.014817745,0.140778885,0.316216107,-0.011458838,0.153455167,5
-2.027576933,1.869594081,-0.591977145,-2.320776519,-0.908498056,0.614714691,-2.373287482,-7.921857467,1.390463892,-0.517908846,1.587976505,1.171445295,-2.005433969,1.334718272,0.707116446,-0.6262432,0.628463917,-0.06335396,0.09645064,-1.950021618,7.66791972,-2.491575283,0.371677603,0.143700284,0.773517844,0.019107241,0.543045504,0.258535666,80
1.257719194,0.364739119,0.30692262,0.690638247,-0.357791752,-1.067481302,0.094271849,-0.210300432,0.014454964,-0.286012373,-0.050113155,0.298046748,0.34871675,-0.312208562,1.080897192,0.474305385,-0.014203177,-0.312505183,-0.197051773,-0.073778921,-0.286856218,-0.820657826,0.127663147,0.343127648,0.221120131,0.094391123,-0.022188975,0.030944046,1.29
1.182914195,0.066594577,-0.219152402,1.093918888,0.530676845,0.646141037,0.121461754,0.040508482,0.320040286,-0.15412734,-1.718532191,0.286608675,0.530287998,-0.090103472,-0.03115243,-0.328440747,-0.267551269,-0.562946389,0.143921281,-0.033543857,-0.16384633,-0.302849028,-0.276799785,-1.29417658,0.848569291,-0.231807003,0.032814964,0.009998252,50.2
1.154444848,-0.030312588,0.758374718,0.823211511,-0.667913943,-0.357962605,-0.217503928,0.015217076,0.291560102,-0.066287528,1.180227446,1.487132098,0.29585227,-0.090477298,-1.144986912,-0.220773102,-0.124678166,-0.195667481,0.395676162,-0.076156923,-0.034980153,0.116264209,-0.066620861,0.618410272,0.507122209,0.378461262,-0.015263609,0.006155784,12.31
-1.854762144,1.612101393,-1.055404737,-1.860254598,1.742716841,3.224896423,-0.581895229,1.755259459,0.05757259,-0.211067958,-0.741963948,0.245818762,-0.123199819,0.466922556,-0.138573399,0.495172312,-0.48010416,-0.103307964,0.084285859,0.152903723,-0.18255275,-0.758689585,0.010962836,1.009160423,0.06417783,0.295328539,-0.016138949,0.17083309,1
1.230335566,0.121415383,0.384505366,0.534327539,-0.331694211,-0.635155402,0.021325517,-0.152280453,0.132399126,-0.09795854,-0.655916341,0.264121245,0.477370404,0.152532772,1.069402477,0.499255983,-0.615905356,-0.398596533,0.07433677,-0.012029244,-0.321736706,-0.994339125,0.092407309,-0.1265965,0.195298599,0.061146825,-0.029083699,0.022241123,31.24
-0.447015639,0.865305019,1.317655749,-0.031989881,-0.049572628,-0.348204552,0.401046371,0.327437994,-0.328063201,-0.324673843,1.499790667,-0.457917761,-2.311744092,0.263817253,0.681796483,0.335737685,0.240390337,0.124145883,-0.222341614,-0.051299001,-0.195072441,-0.612429068,0.064958697,0.109621219,-0.366455608,0.079036495,0.242153906,0.082075277,8.01
-0.338733934,1.877177854,-1.970088437,1.737448401,0.783002347,-2.385923208,0.801548683,-0.349197381,0.292750055,-0.109655078,1.305675912,-0.365527779,-0.149674732,-3.771061306,1.122710038,0.626213519,2.971029684,1.256673123,-0.678791778,0.329289947,-0.232524615,-0.140855957,0.12599206,0.575490736,-0.383206265,-0.429896794,0.446928829,0.324354647,18.16
-1.430886414,1.313483008,0.944379606,-0.860023831,-0.34486536,-0.447313903,0.194015318,0.566988022,0.101568513,-0.178822509,0.333616884,0.075925857,-1.55387779,0.528168868,-0.798686113,0.427313596,-0.421095971,0.203028626,0.189477968,-0.052184272,-0.144301477,-0.530456522,-0.09646596,-0.016299366,-0.051009185,0.308430973,-0.027139965,0.143774472,5
1.07211725,0.197782379,0.02513021,1.183833816,-0.126725159,-1.008329468,0.579420715,-0.371191703,-0.304704646,-0.053466023,-0.203979589,0.768947073,1.038270561,0.285290869,0.673520757,-0.116887781,-0.417540271,-0.413520958,-0.317872612,0.113562654,0.040276342,-0.00563067,-0.191543875,0.422555315,0.729698935,-0.371773735,-0.007803907,0.035727617,100.07
1.046449954,-0.19629906,0.164496014,0.509933677,0.51640001,1.649703271,-0.335248826,0.486876809,0.46349164,-0.396716144,-0.174910132,0.732117363,0.10826356,-0.001535966,0.90810049,-1.391604817,1.029965714,-2.489505647,-1.132405386,-0.19130594,-0.135366084,-0.091285151,0.054147906,-1.46404152,0.209662571,0.428944666,0.045441825,-0.003699155,26.35
-0.443641942,-0.712609628,2.068780421,-2.636327502,-0.833719203,-0.05175508,-0.331357642,-0.142291836,-1.667901552,1.674126713,1.095972954,-1.334721163,-1.103817663,-0.615175108,-0.06687633,-0.202168966,-0.009973945,0.557058838,-1.084859022,-0.213408421,-0.028411571,0.642483076,-0.08416475,-0.045441614,-0.450530007,-0.340455256,-0.049902346,-0.251334928,22
-1.586832248,0.478346574,2.040071443,-1.004791367,-0.768136068,-0.522645608,0.088024737,0.224167752,1.430677646,-0.231969315,-1.217012919,-0.456449639,-1.576691525,-0.644792236,-0.784161073,0.109192432,-0.102634657,-0.432147147,-0.250258551,0.112054018,-0.297302389,-0.455586078,0.002059566,0.392851536,-0.010123469,0.805278444,0.314927632,0.383484874,29.57
